date,storage,inflow,outflow,elevation,evaporation
1956-04-07,1997.016,163.51,85.517,1154.241,NA
1956-04-08,2003.751,143.405,65.412,1154.296,NA
1956-04-09,2007.501,153.766,110.436,1154.326,NA
1956-04-10,2001.136,139.007,212.659,1154.275,NA
1956-04-11,1997.769,172.523,211.526,1154.247,NA
1956-04-12,1994.019,170.178,213.509,1154.217,NA
1956-04-13,1990.269,169.612,212.942,1154.186,NA
1956-04-14,1986.532,168.479,211.81,1154.156,NA
1956-04-15,1984.657,190.153,211.81,1154.14,NA
1956-04-16,1985.779,227.067,214.075,1154.15,NA
1956-04-17,1988.407,242.431,212.093,1154.171,NA
1956-04-18,1993.267,267.282,210.96,1154.211,NA
1956-04-19,1997.016,256.273,212.942,1154.241,NA
1956-04-20,1998.509,231.691,214.358,1154.253,NA
1956-04-21,1999.631,228.214,215.208,1154.262,NA
1956-04-22,2004.134,266.07,214.075,1154.299,NA
1956-04-23,2009.746,279.062,214.075,1154.345,NA
1956-04-24,2014.236,263.522,211.526,1154.381,NA
1956-04-25,2021.353,297.822,215.491,1154.439,NA
1956-04-26,2025.09,258.821,215.491,1154.47,NA
1956-04-27,2027.335,240.073,214.075,1154.488,NA
1956-04-28,2028.84,230.558,213.226,1154.5,NA
1956-04-29,2029.963,225.934,212.942,1154.509,NA
1956-04-30,2028.458,197.025,214.358,1154.497,NA
1956-05-01,2029.58,227.364,214.358,1154.506,NA
1956-05-02,2029.21,208.885,213.226,1154.503,NA
1956-05-03,2028.84,209.182,213.509,1154.5,NA
1956-05-04,2028.458,208.601,212.942,1154.497,NA
1956-05-05,2027.335,199.384,212.376,1154.488,NA
1956-05-06,2028.088,222.457,213.792,1154.494,NA
1956-05-07,2027.718,208.601,212.942,1154.491,NA
1956-05-08,2029.21,231.974,214.641,1154.503,NA
1956-05-09,2030.703,231.408,214.075,1154.515,NA
1956-05-10,2033.7,245.906,211.243,1154.54,NA
1956-05-11,2040.435,290.652,212.659,1154.595,NA
1956-05-12,2046.8,288.024,214.358,1154.643,NA
1956-05-13,2054.287,298.751,212.093,1154.704,NA
1956-05-14,2062.527,308.832,213.509,1154.774,NA
1956-05-15,2065.524,249.587,214.925,1154.799,NA
1956-05-16,2068.521,249.304,214.641,1154.823,NA
1956-05-17,2071.136,246.382,216.057,1154.845,NA
1956-05-18,2074.886,260.803,217.473,1154.875,NA
1956-05-19,2081.991,295.273,212.942,1154.933,NA
1956-05-20,2092.475,335.396,214.075,1155.018,NA
1956-05-21,2106.327,286.603,126.293,1155.131,NA
1956-05-22,2124.213,419.386,212.376,1155.268,NA
1956-05-23,2150.005,522.734,224.269,1155.457,NA
1956-05-24,2175.378,516.238,222.57,1155.643,NA
1956-05-25,2206.572,579.659,218.606,1155.872,NA
1956-05-26,2241.505,624.105,219.738,1156.128,NA
1956-05-27,2276.856,630.063,220.871,1156.387,NA
1956-05-28,2314.712,669.437,231.348,1156.664,NA
1956-05-29,2343.402,685.55,353.394,1156.874,NA
1956-05-30,2359.623,767.677,579.928,1156.993,NA
1956-05-31,2364.618,738.23,680.453,1157.03,NA
1956-06-01,2364.618,679.32,679.32,1157.03,NA
1956-06-02,2372.525,701.115,609.661,1157.088,NA
1956-06-03,2382.084,638.836,528.108,1157.158,NA
1956-06-04,2392.482,612.215,491.863,1157.234,NA
1956-06-05,2411.626,648.744,427.301,1157.374,NA
1956-06-06,2429.512,602.596,395.586,1157.505,NA
1956-06-07,2439.897,543.971,423.619,1157.582,NA
1956-06-08,2444.067,508.856,460.431,1157.612,NA
1956-06-09,2441.156,362.163,395.869,1157.591,NA
1956-06-10,2442.401,410.599,396.152,1157.6,NA
1956-06-11,2435.741,315.166,392.188,1157.551,NA
1956-06-12,2439.897,334.707,286.566,1157.582,NA
1956-06-13,2447.804,286.855,195.386,1157.64,NA
1956-06-14,2454.045,222.856,150.645,1157.685,NA
1956-06-15,2471.104,319.986,122.612,1157.81,NA
1956-06-16,2484.401,255.418,101.374,1157.908,NA
1956-06-17,2494.393,226.823,111.285,1157.981,NA
1956-06-18,2503.545,229.646,123.744,1158.048,NA
1956-06-19,2508.948,182.369,119.78,1158.088,NA
1956-06-20,2515.608,199.067,122.045,1158.136,NA
1956-06-21,2519.346,156.314,112.984,1158.164,NA
1956-06-22,2524.341,173.296,115.533,1158.2,NA
1956-06-23,2526.833,157.17,128.275,1158.219,NA
1956-06-24,2527.252,146.395,141.584,1158.222,NA
1956-06-25,2527.66,147.811,143,1158.225,NA
1956-06-26,2527.66,148.38,148.38,1158.225,NA
1956-06-27,2527.66,142.717,142.717,1158.225,NA
1956-06-28,2525.994,115.813,135.071,1158.213,NA
1956-06-29,2527.252,122.617,108.17,1158.222,NA
1956-06-30,2525.994,99.669,114.117,1158.213,NA
1956-07-01,2527.66,118.367,99.109,1158.225,NA
1956-07-02,2529.744,147.247,123.178,1158.24,NA
1956-07-03,2527.66,127.142,151.212,1158.225,NA
1956-07-04,2527.66,132.239,132.239,1158.225,NA
1956-07-05,2529.744,155.176,131.107,1158.24,NA
1956-07-06,2529.744,136.77,136.77,1158.24,NA
1956-07-07,2526.833,102.229,135.921,1158.219,NA
1956-07-08,2529.325,126.856,97.976,1158.237,NA
1956-07-09,2527.252,101.94,126.01,1158.222,NA
1956-07-10,2525.994,118.642,133.089,1158.213,NA
1956-07-11,2527.66,122.898,103.639,1158.225,NA
1956-07-12,2527.66,103.639,103.639,1158.225,NA
1956-07-13,2527.66,110.152,110.152,1158.225,NA
1956-07-14,2527.66,83.818,83.818,1158.225,NA
1956-07-15,2528.079,55.215,50.404,1158.228,NA
1956-07-16,2525.994,67.96,92.03,1158.213,NA
1956-07-17,2523.922,57.483,81.552,1158.197,NA
1956-07-18,2521.838,65.978,90.047,1158.182,NA
1956-07-19,2519.346,67.963,96.843,1158.164,NA
1956-07-20,2515.608,69.654,112.984,1158.136,NA
1956-07-21,2507.69,31.638,123.178,1158.078,NA
1956-07-22,2501.88,53.032,120.346,1158.036,NA
1956-07-23,2495.638,64.843,137.053,1157.99,NA
1956-07-24,2488.978,63.132,140.168,1157.941,NA
1956-07-25,2480.664,43.039,139.319,1157.88,NA
1956-07-26,2472.35,34.26,130.54,1157.819,NA
1956-07-27,2466.528,74.199,141.584,1157.777,NA
1956-07-28,2463.198,45.298,83.818,1157.752,NA
1956-07-29,2460.694,59.468,88.348,1157.734,NA
1956-07-30,2453.219,47.847,134.505,1157.679,NA
1956-07-31,2444.474,36.812,137.903,1157.615,NA
1956-08-01,2437.406,57.203,139.035,1157.563,NA
1956-08-02,2427.427,20.099,135.637,1157.49,NA
1956-08-03,2419.52,49.266,140.734,1157.432,NA
1956-08-04,2417.448,70.509,94.578,1157.417,NA
1956-08-05,2412.872,31.148,84.101,1157.384,NA
1956-08-06,2405.792,46.145,127.992,1157.332,NA
1956-08-07,2404.139,114.694,133.938,1157.32,NA
1956-08-08,2396.652,46.148,132.806,1157.265,NA
1956-08-09,2391.237,72.483,135.071,1157.225,NA
1956-08-10,2383.342,45.882,137.336,1157.167,NA
1956-08-11,2383.342,79.57,79.57,1157.167,NA
1956-08-12,2385.415,77.022,52.952,1157.182,NA
1956-08-13,2380.419,74.462,132.239,1157.146,NA
1956-08-14,2375.016,68.532,131.107,1157.106,NA
1956-08-15,2369.194,65.689,133.089,1157.063,NA
1956-08-16,2361.707,46.714,133.372,1157.009,NA
1956-08-17,2355.059,53.802,130.824,1156.96,NA
1956-08-18,2351.728,48.696,87.216,1156.935,NA
1956-08-19,2352.555,65.987,56.35,1156.942,NA
1956-08-20,2347.152,68.801,131.39,1156.902,NA
1956-08-21,2341.33,64.84,132.239,1156.859,NA
1956-08-22,2335.089,59.746,131.956,1156.814,NA
1956-08-23,2327.601,44.746,131.39,1156.759,NA
1956-08-24,2321.36,67.391,139.602,1156.713,NA
1956-08-25,2313.466,44.169,135.637,1156.655,NA
1956-08-26,2313.046,68.246,73.057,1156.652,NA
1956-08-27,2305.14,39.921,131.39,1156.594,NA
1956-08-28,2300.983,84.381,132.523,1156.564,NA
1956-08-29,2293.915,50.69,132.523,1156.512,NA
1956-08-30,2289.758,64.559,112.701,1156.481,NA
1956-08-31,2286.428,70.784,109.303,1156.457,NA
1956-09-01,2283.936,57.203,86.083,1156.439,NA
1956-09-02,2280.606,32.556,71.075,1156.414,NA
1956-09-03,2280.186,65.698,70.509,1156.411,NA
1956-09-04,2277.275,90.336,124.028,1156.39,NA
1956-09-05,2273.119,74.187,122.329,1156.359,NA
1956-09-06,2268.542,70.212,123.178,1156.326,NA
1956-09-07,2264.386,82.399,130.54,1156.295,NA
1956-09-08,2263.14,95.153,109.586,1156.286,NA
1956-09-09,2259.39,64.84,108.17,1156.259,NA
1956-09-10,2257.725,104.203,123.461,1156.247,NA
1956-09-11,2253.149,70.792,123.744,1156.213,NA
1956-09-12,2249.818,95.985,134.505,1156.189,NA
1956-09-13,2246.5,85.242,123.744,1156.164,NA
1956-09-14,2244.835,104.798,124.056,1156.152,NA
1956-09-15,2243.17,89.195,108.453,1156.14,NA
1956-09-16,2241.505,90.045,109.303,1156.128,NA
1956-09-17,2238.594,89.204,122.895,1156.106,NA
1956-09-18,2235.263,84.942,123.461,1156.082,NA
1956-09-19,2230.28,66.264,124.028,1156.045,NA
1956-09-20,2226.949,90.888,129.408,1156.021,NA
1956-09-21,2220.708,61.445,133.655,1155.975,NA
1956-09-22,2218.623,91.746,115.816,1155.96,NA
1956-09-23,2215.305,71.65,110.152,1155.936,NA
1956-09-24,2212.801,94.864,123.744,1155.917,NA
1956-09-25,2209.483,86.075,124.594,1155.893,NA
1956-09-26,2204.907,71.075,124.028,1155.86,NA
1956-09-27,2203.661,105.333,119.78,1155.85,NA
1956-09-28,2197.42,53.799,126.01,1155.805,NA
1956-09-29,2195.335,95.994,120.063,1155.789,NA
1956-09-30,2193.251,79.57,103.639,1155.774,NA
1956-10-01,2189.513,81.547,124.877,1155.747,NA
1956-10-02,2184.518,67.397,125.16,1155.71,NA
1956-10-03,2183.272,110.43,124.877,1155.701,NA
1956-10-04,2179.954,86.658,125.16,1155.677,NA
1956-10-05,2177.031,93.72,127.426,1155.655,NA
1956-10-06,2175.378,101.385,120.63,1155.643,NA
1956-10-07,2174.539,83.809,93.445,1155.637,NA
1956-10-08,2173.712,113.839,123.461,1155.631,NA
1956-10-09,2169.963,81.547,124.877,1155.603,NA
1956-10-10,2169.963,111.002,111.002,1155.603,NA
1956-10-11,2166.225,82.113,125.443,1155.576,NA
1956-10-12,2161.6,71.964,125.443,1155.539,NA
1956-10-13,2159.984,101.048,119.78,1155.53,NA
1956-10-14,2162.068,113.267,89.198,1155.546,NA
1956-10-15,2161.6,118.97,124.311,1155.539,NA
1956-10-16,2158.738,92.279,125.443,1155.521,NA
1956-10-17,2157.073,106.468,125.727,1155.509,NA
1956-10-18,2154.162,92.318,126.01,1155.488,NA
1956-10-19,2152.916,111.563,126.01,1155.479,NA
1956-10-20,2152.916,115.533,115.533,1155.479,NA
1956-10-21,2152.077,84.376,94.012,1155.472,NA
1956-10-22,2152.077,126.01,126.01,1155.472,NA
1956-10-23,2149.166,94.017,127.709,1155.451,NA
1956-10-24,2150.005,140.162,130.54,1155.457,NA
1956-10-25,2150.412,128.57,123.744,1155.46,NA
1956-10-26,2150.412,138.469,138.469,1155.46,NA
1956-10-27,2149.166,97.121,111.568,1155.451,NA
1956-10-28,2154.988,161.978,94.578,1155.494,NA
1956-10-29,2157.899,155.17,121.479,1155.515,NA
1956-10-30,2157.899,125.727,125.727,1155.515,NA
1956-10-31,2157.899,126.576,126.576,1155.515,NA
1956-11-01,2159.564,128.561,109.303,1155.527,NA
1956-11-02,2161.6,139.358,115.816,1155.539,NA
1956-11-03,2163.721,136.167,111.568,1155.558,NA
1956-11-04,2167.89,133.941,85.8,1155.588,NA
1956-11-05,2171.628,158.58,115.249,1155.616,NA
1956-11-06,2174.539,154.604,120.913,1155.637,NA
1956-11-07,2177.031,150.076,121.196,1155.655,NA
1956-11-08,2182.026,177.841,120.063,1155.692,NA
1956-11-09,2184.111,149.513,125.443,1155.707,NA
1956-11-10,2187.848,163.677,120.346,1155.735,NA
1956-11-11,2194.509,169.901,92.879,1155.783,NA
1956-11-12,2199.085,156.592,103.639,1155.817,NA
1956-11-13,2204.068,173.013,115.249,1155.853,NA
1956-11-14,2205.734,144.135,124.877,1155.866,NA
1956-11-15,2209.483,168.207,124.877,1155.893,NA
1956-11-16,2212.394,158.002,124.311,1155.914,NA
1956-11-17,2213.64,134.227,119.78,1155.924,NA
1956-11-18,2216.971,132.814,94.295,1155.948,NA
1956-11-19,2219.462,152.342,123.461,1155.966,NA
1956-11-20,2220.708,139.027,124.594,1155.975,NA
1956-11-21,2222.373,143.852,124.594,1155.988,NA
1956-11-22,2224.038,144.419,125.16,1156,NA
1956-11-23,2227.776,166.225,122.895,1156.027,NA
1956-11-24,2230.28,149.227,120.346,1156.045,NA
1956-11-25,2234.017,147.536,104.206,1156.073,NA
1956-11-26,2234.844,134.216,124.594,1156.079,NA
1956-11-27,2234.844,124.594,124.594,1156.079,NA
1956-11-28,2234.844,124.877,124.877,1156.079,NA
1956-11-29,2234.437,119.783,124.594,1156.076,NA
1956-11-30,2231.933,95.997,124.877,1156.058,NA
1956-12-01,2231.526,116.951,121.762,1156.055,NA
1956-12-02,2231.933,91.744,86.933,1156.058,NA
1956-12-03,2231.933,122.612,122.612,1156.058,NA
1956-12-04,2225.284,58.616,135.637,1156.009,NA
1956-12-05,2219.882,75.881,138.469,1155.969,NA
1956-12-06,2212.801,54.937,136.77,1155.917,NA
1956-12-07,2204.068,28.869,129.974,1155.853,NA
1956-12-08,2194.09,8.22,123.744,1155.78,NA
1956-12-09,2189.513,53.505,106.471,1155.747,NA
1956-12-10,2184.518,79.007,136.77,1155.71,NA
1956-12-11,2182.026,102.226,131.107,1155.692,NA
1956-12-12,2182.026,131.107,131.107,1155.692,NA
1956-12-13,2179.534,97.696,126.576,1155.674,NA
1956-12-14,2178.696,127.417,137.053,1155.667,NA
1956-12-15,2178.696,112.135,112.135,1155.667,NA
1956-12-16,2180.78,120.913,96.843,1155.683,NA
1956-12-17,2179.954,117.237,126.859,1155.677,NA
1956-12-18,2179.115,122.32,131.956,1155.671,NA
1956-12-19,2178.289,121.485,131.107,1155.664,NA
1956-12-20,2177.869,126.579,131.39,1155.661,NA
1956-12-21,2175.378,108.456,137.336,1155.643,NA
1956-12-22,2172.874,92.301,121.196,1155.625,NA
1956-12-23,2171.628,97.135,111.568,1155.616,NA
1956-12-24,2169.136,102.51,131.39,1155.597,NA
1956-12-25,2169.963,94.289,84.667,1155.603,NA
1956-12-26,2168.297,111.849,131.107,1155.591,NA
1956-12-27,2165.806,102.793,131.673,1155.573,NA
1956-12-28,2162.475,98.534,137.053,1155.549,NA
1956-12-29,2161.6,111.328,121.479,1155.539,NA
1956-12-30,2160.81,101.34,110.436,1155.536,NA
1956-12-31,2159.157,111.849,131.107,1155.524,NA
1957-01-01,2159.564,87.779,82.968,1155.527,NA
1957-01-02,2156.234,93.72,132.239,1155.503,NA
1957-01-03,2154.162,107.618,131.673,1155.488,NA
1957-01-04,2149.166,73.896,131.673,1155.451,NA
1957-01-05,2145.009,78.152,126.293,1155.421,NA
1957-01-06,2140.853,73.055,121.196,1155.39,NA
1957-01-07,2134.611,60.312,132.523,1155.344,NA
1957-01-08,2128.37,67.108,139.319,1155.299,NA
1957-01-09,2120.056,47.569,143.849,1155.238,NA
1957-01-10,2110.447,33.499,144.699,1155.165,NA
1957-01-11,2102.59,54.266,145.265,1155.101,NA
1957-01-12,2096.225,71.33,144.982,1155.049,NA
1957-01-13,2091.723,70.9,122.895,1155.012,NA
1957-01-14,2087.233,88.456,140.451,1154.976,NA
1957-01-15,2082.373,90.628,146.964,1154.936,NA
1957-01-16,2075.626,70.104,148.097,1154.881,NA
1957-01-17,2068.139,60.589,147.247,1154.82,NA
1957-01-18,2060.652,61.156,147.814,1154.759,NA
1957-01-19,2053.164,48.98,135.637,1154.698,NA
1957-01-20,2048.305,69.404,125.727,1154.659,NA
1957-01-21,2042.31,73.391,142.717,1154.61,NA
1957-01-22,2035.193,71.712,154.043,1154.552,NA
1957-01-23,2028.088,73.709,156.026,1154.494,NA
1957-01-24,2022.475,91.308,156.309,1154.448,NA
1957-01-25,2013.483,51.752,155.742,1154.375,NA
1957-01-26,2007.871,74.048,139.035,1154.329,NA
1957-01-27,2001.506,59.423,133.089,1154.278,NA
1957-01-28,1994.019,62.572,149.23,1154.217,NA
1957-01-29,1985.409,56.093,155.742,1154.147,NA
1957-01-30,1977.552,65.31,156.309,1154.083,NA
1957-01-31,1969.683,65.041,156.026,1154.019,NA
1957-02-01,1962.948,78.316,156.309,1153.964,NA
1957-02-02,1956.213,66.706,144.699,1153.909,NA
1957-02-03,1950.218,68.011,137.336,1153.86,NA
1957-02-04,1943.853,76.696,150.362,1153.808,NA
1957-02-05,1938.994,100.27,156.592,1153.769,NA
1957-02-06,1932.246,79.448,157.441,1153.714,NA
1957-02-07,1926.634,91.874,156.875,1153.668,NA
1957-02-08,1925.142,139.542,156.875,1153.656,NA
1957-02-09,1917.654,58.607,145.265,1153.595,NA
1957-02-10,1914.657,82.852,117.515,1153.57,NA
1957-02-11,1910.167,99.216,151.212,1153.534,NA
1957-02-12,1905.665,106.579,158.574,1153.497,NA
1957-02-13,1900.423,91.967,152.628,1153.455,NA
1957-02-14,1896.315,104.69,152.344,1153.421,NA
1957-02-15,1891.813,100.915,152.911,1153.385,NA
1957-02-16,1889.198,111.812,142.15,1153.363,NA
1957-02-17,1888.446,108.567,117.232,1153.357,NA
1957-02-18,1884.708,49.266,92.596,1153.327,NA
1957-02-19,1880.958,116.376,159.707,1153.296,NA
1957-02-20,1874.224,81.714,159.707,1153.241,NA
1957-02-21,1867.859,88.32,161.972,1153.189,NA
1957-02-22,1860.742,79.641,161.972,1153.132,NA
1957-02-23,1852.884,70.421,161.406,1153.068,NA
1957-02-24,1849.517,95.501,134.505,1153.04,NA
1957-02-25,1846.89,130.515,160.839,1153.019,NA
1957-02-26,1845.397,144.923,162.255,1153.007,NA
1957-02-27,1844.275,149.816,162.822,1152.997,NA
1957-02-28,1845.397,152.325,139.319,1153.007,NA
1957-03-01,1846.89,154.952,137.62,1153.019,NA
1957-03-02,1848.024,139.285,126.293,1153.028,NA
1957-03-03,1848.764,128.445,119.78,1153.034,NA
1957-03-04,1846.15,120.038,150.362,1153.013,NA
1957-03-05,1841.66,102.898,154.893,1152.976,NA
1957-03-06,1836.787,98.273,154.61,1152.936,NA
1957-03-07,1831.175,91.039,156.026,1152.891,NA
1957-03-08,1828.178,121.08,155.742,1152.866,NA
1957-03-09,1827.055,124.614,137.62,1152.857,NA
1957-03-10,1829.3,131.336,105.338,1152.876,NA
1957-03-11,1828.548,128.672,137.336,1152.869,NA
1957-03-12,1826.303,112.472,138.469,1152.851,NA
1957-03-13,1824.81,114.907,132.239,1152.839,NA
1957-03-14,1822.935,115.397,137.053,1152.824,NA
1957-03-15,1820.32,109.263,139.602,1152.802,NA
1957-03-16,1816.201,91.664,139.319,1152.769,NA
1957-03-17,1817.323,117.198,104.206,1152.778,NA
1957-03-18,1814.696,108.711,139.035,1152.757,NA
1957-03-19,1812.081,105.299,135.637,1152.735,NA
1957-03-20,1809.466,109.277,139.602,1152.714,NA
1957-03-21,1806.468,104.939,139.602,1152.69,NA
1957-03-22,1804.224,114.737,140.734,1152.671,NA
1957-03-23,1806.086,140.021,118.364,1152.687,NA
1957-03-24,1804.964,89.515,102.507,1152.677,NA
1957-03-25,1801.966,105.506,140.168,1152.653,NA
1957-03-26,1798.229,95.139,138.469,1152.623,NA
1957-03-27,1794.109,90.517,138.186,1152.589,NA
1957-03-28,1790.372,94.572,137.903,1152.559,NA
1957-03-29,1785.869,86.191,138.186,1152.522,NA
1957-03-30,1785.129,108.283,116.948,1152.516,NA
1957-03-31,1786.622,114.459,97.127,1152.528,NA
1957-04-01,1787.374,146.001,137.336,1152.534,NA
1957-04-02,1788.127,136.94,128.275,1152.54,NA
1957-04-03,1787.374,120.743,129.408,1152.534,NA
1957-04-04,1785.499,106.618,128.275,1152.519,NA
1957-04-05,1783.624,118.78,140.451,1152.504,NA
1957-04-06,1785.129,119.556,102.224,1152.516,NA
1957-04-07,1791.112,114.349,45.024,1152.565,NA
1957-04-08,1792.616,116.158,98.826,1152.577,NA
1957-04-09,1792.616,99.109,99.109,1152.577,NA
1957-04-10,1793.357,118.251,109.586,1152.583,NA
1957-04-11,1794.109,109.19,100.525,1152.589,NA
1957-04-12,1795.602,128.335,111.002,1152.601,NA
1957-04-13,1798.229,120.952,90.614,1152.623,NA
1957-04-14,1803.101,111.823,55.501,1152.662,NA
1957-04-15,1805.346,125.956,99.958,1152.68,NA
1957-04-16,1806.839,116.158,98.826,1152.693,NA
1957-04-17,1808.331,117.008,99.675,1152.705,NA
1957-04-18,1811.711,138.679,99.675,1152.732,NA
1957-04-19,1814.696,133.488,98.826,1152.757,NA
1957-04-20,1817.323,109.045,78.721,1152.778,NA
1957-04-21,1826.303,150.147,46.156,1152.851,NA
1957-04-22,1829.3,134.055,99.392,1152.876,NA
1957-04-23,1829.3,135.354,135.354,1152.876,NA
1957-04-24,1829.3,139.602,139.602,1152.876,NA
1957-04-25,1830.793,156.085,138.752,1152.888,NA
1957-04-26,1831.545,144.586,135.921,1152.894,NA
1957-04-27,1832.668,125.707,112.701,1152.903,NA
1957-04-28,1835.665,131.506,96.843,1152.927,NA
1957-04-29,1834.172,119.437,136.77,1152.915,NA
1957-04-30,1832.668,127.649,144.982,1152.903,NA
1957-05-01,1830.053,113.794,144.133,1152.882,NA
1957-05-02,1830.053,143.849,143.849,1152.882,NA
1957-05-03,1830.793,153.364,144.699,1152.888,NA
1957-05-04,1833.05,169.847,143.849,1152.906,NA
1957-05-05,1836.787,178.968,135.637,1152.936,NA
1957-05-06,1843.522,212.781,134.788,1152.991,NA
1957-05-07,1852.514,239.062,135.071,1153.064,NA
1957-05-08,1861.124,234.452,134.788,1153.135,NA
1957-05-09,1874.224,284.734,133.089,1153.241,NA
1957-05-10,1883.956,246.028,133.372,1153.321,NA
1957-05-11,1895.933,271.742,133.089,1153.418,NA
1957-05-12,1912.03,275.803,89.481,1153.549,NA
1957-05-13,1929.631,291.139,87.499,1153.692,NA
1957-05-14,1951.341,311.907,60.598,1153.869,NA
1957-05-15,1982.794,417.2,53.236,1154.125,NA
1957-05-16,1992.527,166.174,53.519,1154.204,NA
1957-05-17,2015.728,315.931,47.289,1154.393,NA
1957-05-18,2036.327,285.606,47.289,1154.561,NA
1957-05-19,2059.159,311.59,47.289,1154.747,NA
1957-05-20,2072.641,205.823,49.838,1154.857,NA
1957-05-21,2100.333,366.51,45.873,1155.082,NA
1957-05-22,2124.213,327.022,50.687,1155.268,NA
1957-05-23,2153.323,399.845,62.863,1155.482,NA
1957-05-24,2180.78,383.418,65.695,1155.683,NA
1957-05-25,2205.314,349.443,65.412,1155.863,NA
1957-05-26,2230.28,316.31,27.467,1156.045,NA
1957-05-27,2247.746,270.711,68.527,1156.173,NA
1957-05-28,2264.793,265.631,68.243,1156.298,NA
1957-05-29,2281.013,255.695,67.96,1156.417,NA
1957-05-30,2298.072,265.065,67.677,1156.542,NA
1957-05-31,2317.623,313.47,87.216,1156.686,NA
1957-06-01,2334.262,334.144,141.584,1156.807,NA
1957-06-02,2354.22,372.663,141.584,1156.954,NA
1957-06-03,2371.686,366.139,163.954,1157.082,NA
1957-06-04,2394.986,429.288,159.707,1157.252,NA
1957-06-05,2419.94,448.266,159.424,1157.435,NA
1957-06-06,2443.228,448.544,178.962,1157.606,NA
1957-06-07,2466.528,481.689,212.093,1157.777,NA
1957-06-08,2481.49,492.432,319.13,1157.886,NA
1957-06-09,2488.571,506.018,424.186,1157.938,NA
1957-06-10,2492.308,518.203,474.873,1157.966,NA
1957-06-11,2492.308,484.5,484.5,1157.966,NA
1957-06-12,2494.812,457.03,428.15,1157.984,NA
1957-06-13,2497.723,400.125,366.419,1158.005,NA
1957-06-14,2497.723,356.509,356.509,1158.005,NA
1957-06-15,2496.465,349.14,363.588,1157.996,NA
1957-06-16,2494.393,319.414,343.483,1157.981,NA
1957-06-17,2494.393,344.332,344.332,1157.981,NA
1957-06-18,2496.058,384.262,365.004,1157.993,NA
1957-06-19,2492.308,321.673,365.004,1157.966,NA
1957-06-20,2491.482,356.797,366.419,1157.96,NA
1957-06-21,2490.236,351.972,366.419,1157.95,NA
1957-06-22,2490.236,364.154,364.154,1157.95,NA
1957-06-23,2491.062,373.21,363.588,1157.957,NA
1957-06-24,2491.901,375.489,365.853,1157.963,NA
1957-06-25,2487.732,318.561,366.703,1157.932,NA
1957-06-26,2486.067,314.314,333.572,1157.92,NA
1957-06-27,2486.067,281.186,281.186,1157.92,NA
1957-06-28,2489.816,295.067,251.736,1157.947,NA
1957-06-29,2488.978,243.799,253.435,1157.941,NA
1957-06-30,2491.482,283.746,254.851,1157.96,NA
1957-07-01,2492.271,266.311,257.117,1157.966,NA
1957-07-02,2490.236,238.006,261.647,1157.95,NA
1957-07-03,2491.482,271.847,257.4,1157.96,NA
1957-07-04,2491.482,259.099,259.099,1157.96,NA
1957-07-05,2488.151,221.146,256.55,1157.935,NA
1957-07-06,2483.994,184.623,232.764,1157.905,NA
1957-07-07,2483.994,193.404,193.404,1157.905,NA
1957-07-08,2483.994,168.202,168.202,1157.905,NA
1957-07-09,2488.916,208.712,151.778,1157.896,NA
1957-07-10,2487.732,92.015,105.622,1157.932,NA
1957-07-11,2486.067,84.098,103.356,1157.92,NA
1957-07-12,2486.067,89.198,89.198,1157.92,NA
1957-07-13,2490.236,129.411,81.269,1157.95,NA
1957-07-14,2491.482,95.716,79.853,1157.96,NA
1957-07-15,2488.978,71.913,100.808,1157.941,NA
1957-07-16,2483.156,60.89,128.275,1157.899,NA
1957-07-17,2476.927,56.064,128.275,1157.853,NA
1957-07-18,2472.35,75.592,128.558,1157.819,NA
1957-07-19,2465.69,52.386,129.408,1157.771,NA
1957-07-20,2462.778,95.15,128.841,1157.749,NA
1957-07-21,2460.287,76.458,105.338,1157.731,NA
1957-07-22,2455.711,76.724,129.691,1157.697,NA
1957-07-23,2449.889,62.589,129.974,1157.655,NA
1957-07-24,2444.474,67.669,130.257,1157.615,NA
1957-07-25,2439.49,72.777,130.54,1157.579,NA
1957-07-26,2434.495,63.135,120.913,1157.542,NA
1957-07-27,2428.673,62.858,130.257,1157.499,NA
1957-07-28,2426.181,63.149,92.03,1157.481,NA
1957-07-29,2421.186,72.494,130.257,1157.444,NA
1957-07-30,2414.944,58.047,130.257,1157.399,NA
1957-07-31,2408.296,53.236,130.257,1157.35,NA
1957-08-01,2401.635,53.788,130.824,1157.301,NA
1957-08-02,2393.741,37.387,128.841,1157.243,NA
1957-08-03,2387.499,49.552,121.762,1157.198,NA
1957-08-04,2385.415,68.527,92.596,1157.182,NA
1957-08-05,2377.101,33.694,129.974,1157.121,NA
1957-08-06,2372.105,72.48,130.257,1157.085,NA
1957-08-07,2363.372,30.582,131.673,1157.021,NA
1957-08-08,2357.131,59.746,131.956,1156.975,NA
1957-08-09,2350.89,60.029,132.239,1156.929,NA
1957-08-10,2345.487,56.625,119.214,1156.89,NA
1957-08-11,2342.995,38.231,67.111,1156.871,NA
1957-08-12,2337.58,48.994,111.568,1156.832,NA
1957-08-13,2331.351,33.694,105.905,1156.786,NA
1957-08-14,2325.936,37.936,100.525,1156.746,NA
1957-08-15,2321.779,40.207,88.348,1156.716,NA
1957-08-16,2317.623,68.524,116.665,1156.686,NA
1957-08-17,2311.801,55.212,122.612,1156.643,NA
1957-08-18,2305.979,39.921,107.321,1156.6,NA
